Algorithm,Instance,Run_ID,Makespan,Workload Balance,Runtime
OtherResearcher,6_Fattahi_20_workers.fjs,5,1370.0,0,12.274162699934095
OtherResearcher,6_Fattahi_20_workers.fjs,6,1401.0,0,12.370757700060494
OtherResearcher,6_Fattahi_20_workers.fjs,7,1397.0,0,12.212146700010637
OtherResearcher,6_Fattahi_20_workers.fjs,8,1345.0,0,12.216907000052744
OtherResearcher,6_Fattahi_20_workers.fjs,9,1367.0,0,12.557318500010297
OtherResearcher,6_Fattahi_20_workers.fjs,10,1297.0,0,12.275128999957817
OtherResearcher,2b_Hurink_edata_1_workers.fjs,1,53.0,0,8.20020530000329
OtherResearcher,2b_Hurink_edata_1_workers.fjs,2,52.0,0,8.396461599972099
OtherResearcher,2b_Hurink_edata_1_workers.fjs,3,51.0,0,8.262622799957171
OtherResearcher,2b_Hurink_edata_1_workers.fjs,4,56.0,0,8.408870300045237
OtherResearcher,2b_Hurink_edata_1_workers.fjs,5,53.0,0,8.2718510000268
OtherResearcher,2b_Hurink_edata_1_workers.fjs,6,52.0,0,8.30776890006382
OtherResearcher,2b_Hurink_edata_1_workers.fjs,7,54.0,0,8.271180200041272
OtherResearcher,2b_Hurink_edata_1_workers.fjs,8,52.0,0,8.344081999966875
OtherResearcher,2b_Hurink_edata_1_workers.fjs,9,52.0,0,8.315809799940325
OtherResearcher,2b_Hurink_edata_1_workers.fjs,10,51.0,0,8.311537700006738
OtherResearcher,2b_Hurink_edata_6_workers.fjs,1,571.0,0,14.244411800056696
OtherResearcher,2b_Hurink_edata_6_workers.fjs,2,577.0,0,14.29970760003198
OtherResearcher,2b_Hurink_edata_6_workers.fjs,3,608.0,0,13.913527199998498
OtherResearcher,2b_Hurink_edata_6_workers.fjs,4,635.0,0,14.483738500042818
OtherResearcher,2b_Hurink_edata_6_workers.fjs,5,598.0,0,14.166275799972937
OtherResearcher,2b_Hurink_edata_6_workers.fjs,6,607.0,0,14.093611799995417
OtherResearcher,2b_Hurink_edata_6_workers.fjs,7,604.0,0,14.05621529999189
OtherResearcher,2b_Hurink_edata_6_workers.fjs,8,580.0,0,14.204151399899274
OtherResearcher,2b_Hurink_edata_6_workers.fjs,9,596.0,0,14.141801699995996
OtherResearcher,2b_Hurink_edata_6_workers.fjs,10,578.0,0,14.262397999991665
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,1,988.0,0,47.70123080001213
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,2,1094.0,0,48.093602899927646
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,3,1005.0,0,47.53794009995181
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,4,1069.0,0,48.04302209999878
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,5,1022.0,0,48.15025940001942
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,6,1027.0,0,47.73438040004112
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,7,1022.0,0,48.320714200031944
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,8,1046.0,0,47.717511700000614
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,9,1018.0,0,47.1417343999492
OtherResearcher,2c_Hurink_rdata_28_workers.fjs,10,989.0,0,47.61130140000023
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,1,1828.0,0,144.20001139992382
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,2,1835.0,0,144.66560119995847
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,3,1847.0,0,144.4801067999797
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,4,1858.0,0,144.2892132999841
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,5,1787.0,0,144.4680983000435
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,6,1866.0,0,144.56222840002738
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,7,1863.0,0,144.74050359998364
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,8,1795.0,0,143.58257550001144
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,9,1783.0,0,144.2462485000724
OtherResearcher,2c_Hurink_rdata_38_workers.fjs,10,1842.0,0,145.0015829000622
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,1,6444.0,0,16.854120600037277
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,2,6246.0,0,16.916233399999328
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,3,6035.0,0,16.87852270004805
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,4,6123.0,0,16.52757160004694
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,5,6283.0,0,16.517825399991125
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,6,6225.0,0,17.041907800012268
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,7,6563.0,0,16.69939169997815
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,8,6500.0,0,16.551552399992943
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,9,6343.0,0,16.809418400051072
OtherResearcher,2c_Hurink_rdata_50_workers.fjs,10,6314.0,0,16.680297499988228
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,1,55.0,0,13.7436779999407
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,2,56.0,0,13.619666400016284
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,3,57.0,0,14.9150854999898
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,4,57.0,0,14.761397899943404
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,5,57.0,0,14.9127002999885
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,6,52.0,0,14.88074300007429
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,7,53.0,0,15.105321499984711
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,8,54.0,0,14.70956310001202
OtherResearcher,2a_Hurink_sdata_1_workers.fjs,9,57.0,0,15.076387700042687
